keyword,title,listing_url,item_number,sku,price,currency,min_order_quantity,max_order_quantity,description,seller_name,seller_profile_url,seller_rating,seller_total_reviews,seller_business_name,seller_country,seller_address,seller_email,scraped_at,last_updated
electronics,Fast PCB Prototype ServiceElectronicsManufacturing Assembly Printed Circuit Board PCBA,https://finestpcb.en.made-in-china.com/product/OwVGSNMjeefs/China-Fast-PCB-Prototype-Service-Electronics-Manufacturing-Assembly-Printed-Circuit-Board-PCBA.html,8534001000,ISO9001,2.0,USD,1.0,,"Fast PCB Prototype ServiceElectronicsManufacturing Assembly Printed Circuit Board PCBAUS$ 2-5/ Piece1 Piece(MOQ)Finest Printed Circuit Board Ltd.Finest Printed Circuit Board Ltd.Diamond MemberAudited SupplierSecured TradingGuangdong, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image",Finest Printed Circuit Board Ltd.,https://finestpcb.en.made-in-china.com,,,Finest Group,"Guangdong, China","Floor 2, Building A4, No. 18",,2025-08-15T12:21:11.478627,
electronics,Fr4 RoHS UL AutomobileElectronicsSingle Layer Doule Side Multilayer PCB Manufacturer,https://haizhanni.en.made-in-china.com/product/cTnYbqwxZMVd/China-Fr4-RoHS-UL-Automobile-Electronics-Single-Layer-Doule-Side-Multilayer-PCB-Manufacturer.html,,562,0.1,USD,10.0,,"Fr4 RoHS UL AutomobileElectronicsSingle Layer Doule Side Multilayer PCB ManufacturerUS$ 0.1-10/ Piece10 Pieces(MOQ)Zhejiang Haizhanni Electronic Circuit Co., Ltd.Zhejiang Haizhanni Electronic Circuit Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Zhejiang Haizhanni Electronic Circuit Co., Ltd.",https://haizhanni.en.made-in-china.com,,,Our company,"Zhejiang, China","Jinhai 1st Binhai 11th Intersection, Xinghai Street, Wenzhou Bay New Area",,2025-08-15T12:21:17.752530,
electronics,CE Ht Series IP65 2/3/5/8/12 Way Wholesale Electrical /Office Consumer ShenzhenElectronicsMarket Price Power Plastic Enclosure MCB Junction Distribution Box,https://johnnele.en.made-in-china.com/product/HwZaXxbvSotF/China-CE-Ht-Series-IP65-2-3-5-8-12-Way-Wholesale-Electrical-Office-Consumer-Shenzhen-Electronics-Market-Price-Power-Plastic-Enclosure-MCB-Junction-Distribution-Box.html?ads_tp=&ads_id=YjetCyRbZHDx,,SHPN-4WAYS,2.64,USD,5.0,,"CE Ht Series IP65 2/3/5/8/12 Way Wholesale Electrical /Office Consumer ShenzhenElectronicsMarket Price Power Plastic Enclosure MCB Junction Distribution BoxUS$ 2.64-2.91/ pieces5 pieces(MOQ)Zhejiang Johnn Electrical Co., LtdZhejiang Johnn Electrical Co., LtdDiamond MemberAudited SupplierSecured TradingZhejiang, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image","Zhejiang Johnn Electrical Co., Ltd",https://johnnele.en.made-in-china.com?ads_tp=&ads_id=YjetCyRbZHDx,,,ZHEJIANG JOHNN ELECTRICAL Co.,"Zhejiang, China","No. 166 Xianglong Street, Nanmingshan Street, Liandu District",,2025-08-15T12:21:24.443300,
electronics,High-Quality 16mm Metal Flat Head Illuminated Push Button Switch forElectronics,https://yijiapushbutton.en.made-in-china.com/product/kapYchfTaOWV/China-High-Quality-16mm-Metal-Flat-Head-Illuminated-Push-Button-Switch-for-Electronics.html,8536500090,YJ-GQ16BF-11E,1.8,USD,1.0,,"High-Quality 16mm Metal Flat Head Illuminated Push Button Switch forElectronicsUS$ 1.8/ Piece1 Piece(MOQ)Yijia Industrial Electric Co., Ltd.Yijia Industrial Electric Co., Ltd.Diamond MemberAudited SupplierZhejiang, ChinaManufacturer/Factory & Trading CompanyISO9001:2015View larger video & image","Yijia Industrial Electric Co., Ltd.",https://yijiapushbutton.en.made-in-china.com,,,YIJIA Industrial Electric Co.,"Zhejiang, China","Wenzhou Bridge Industrial Zone, Beibaixiang Town, Yueqing City",,2025-08-15T12:21:28.926545,
electronics,High Current Flat Wire Ferrite Core SMD Type High Frequency Transformers of IkpElectronics,https://ikp-elec.en.made-in-china.com/product/UsRxHfqOhMWp/China-High-Current-Flat-Wire-Ferrite-Core-SMD-Type-High-Frequency-Transformers-of-Ikp-Electronics.html?ads_tp=&ads_id=NyhTPrQdEHDs,,IKP-PT-LF,0.82,USD,500.0,,"High Current Flat Wire Ferrite Core SMD Type High Frequency Transformers of IkpElectronicsUS$ 0.82-0.88/ Piece500 Pieces(MOQ)IKP ELECTRONICS CO., LTD.IKP ELECTRONICS CO., LTD.Diamond MemberAudited SupplierSecured TradingAnhui, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","IKP ELECTRONICS CO., LTD.",https://ikp-elec.en.made-in-china.com?ads_tp=&ads_id=NyhTPrQdEHDs,,,IKP is a comprehensive magnetic components manufacture founded sinc,"Anhui, China","Building5, No.41 Tangkou Rd., Feixi Economic Development Area",,2025-08-15T12:21:32.797376,
electronics,SmartElectronicsOEM Customized LED PCBA Prototype Service Multilayer PCB Circuit Board Assembly Guangdong Manufacturer Custom Made PCBA,https://smartbes.en.made-in-china.com/product/OTFRGSQMLycB/China-Smart-Electronics-OEM-Customized-LED-PCBA-Prototype-Service-Multilayer-PCB-Circuit-Board-Assembly-Guangdong-Manufacturer-Custom-Made-PCBA.html,8414909090,PCBA,0.5,USD,5.0,,"SmartElectronicsOEM Customized LED PCBA Prototype Service Multilayer PCB Circuit Board Assembly Guangdong Manufacturer Custom Made PCBAUS$ 0.5-4.99/ Piece5 Pieces(MOQ)Shenzhen Smart Electronics Co., LtdShenzhen Smart Electronics Co., LtdDiamond MemberAudited SupplierSecured TradingGuangdong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Shenzhen Smart Electronics Co., Ltd",https://smartbes.en.made-in-china.com,,,Your Premier PCB & PCBA Manufacturing,"Guangdong, China","No. 403, Shangshuijing Complex Bldg, Jihua Rd.",,2025-08-15T12:21:39.469607,
electronics,"Control Transformer for HVAC, industrial, homeelectronics",https://altransfo.en.made-in-china.com/product/GZYalvjCZtAK/China-Control-Transformer-for-HVAC-industrial-home-electronics.html,,AL-PT211,3.08,USD,500.0,,"Control Transformer for HVAC, industrial, homeelectronicsUS$ 3.08-3.21/ Piece500 Pieces(MOQ)AL Transfo Technology LimitedAL Transfo Technology LimitedDiamond MemberAudited SupplierSecured TradingAnhui, ChinaEnjoy trading protection from Made-in-China.comView larger video & image",AL Transfo Technology Limited,https://altransfo.en.made-in-china.com,,,"Post Sourcing Request
















                                    AL Transfo Technology","Anhui, China","Building Two, Hehuan Road, High-Tech Zone",,2025-08-15T12:21:52.359244,
electronics,ISO13485 FactoryElectronics94V0 Printed Circuit Board PCBA with Electronic Component for Medical Device Power Adapter PCBA,https://nick-lee.en.made-in-china.com/product/smprncJzuqVR/China-ISO13485-Factory-Electronics-94V0-Printed-Circuit-Board-PCBA-with-Electronic-Component-for-Medical-Device-Power-Adapter-PCBA.html,8517709000,PCBA-20230506-001,1.5,USD,1.0,,"ISO13485 FactoryElectronics94V0 Printed Circuit Board PCBA with Electronic Component for Medical Device Power Adapter PCBAUS$ 1.5/ Piece1 Piece(MOQ)Shenzhen Grandtop Electronics Co., Ltd.Shenzhen Grandtop Electronics Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(5.0)""Fast Delivery""Fast Delivery","Shenzhen Grandtop Electronics Co., Ltd.",https://nick-lee.en.made-in-china.com,5.0,5.0,Industrial,"Guangdong, China","2-3 Floor, Building 15, Hualun Technology Park",,2025-08-15T12:22:05.351138,
electronics,ISO9001 Certified 220V Control Toroidal Transformer forElectronics,https://dongliangelectric.en.made-in-china.com/product/HaXpmiNvCOWA/China-ISO9001-Certified-220V-Control-Toroidal-Transformer-for-Electronics.html?ads_tp=&ads_id=zsJAbNqVAile,,JMB,5.0,USD,1.0,,"ISO9001 Certified 220V Control Toroidal Transformer forElectronicsUS$ 5-30/ Piece1 Piece(MOQ)Dongliang Electric Co., Ltd.Dongliang Electric Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaManufacturer/Factory & Trading CompanyEnjoy trading protection from Made-in-China.comView larger video & image","Dongliang Electric Co., Ltd.",https://dongliangelectric.en.made-in-china.com?ads_tp=&ads_id=zsJAbNqVAile,,,Our company,"Zhejiang, China","No. 388 Jingqi Road, Yueqing City, Wenzhou",,2025-08-15T12:22:09.265717,
electronics,CustomElectronicsManufacturer Advanced Technology Wholesale Price for Fan,https://pcbasic.en.made-in-china.com/product/SJfrwZDlXMUg/China-Custom-Electronics-Manufacturer-Advanced-Technology-Wholesale-Price-for-Fan.html,,Fan,0.9,USD,1.0,,"CustomElectronicsManufacturer Advanced Technology Wholesale Price for FanUS$ 0.9-3.9/ Piece1 Piece(MOQ)JS Technology Co., Ltd.JS Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaView larger video & image5(4.0)""Nice Service""Nice Service","JS Technology Co., Ltd.",https://pcbasic.en.made-in-china.com,4.0,4.0,"Post Sourcing Request













JS Technology Co.","Guangdong, China","808, Building 1, Hangcheng Zhigu Midtown Future Industrial Park",,2025-08-15T12:22:16.697842,
electronics,Multi - Color PVC Cable Flexible Ideal for DIYElectronicsProjects,https://nbhydqyxgs.en.made-in-china.com/product/hUCpAzRDVGcr/China-Multi-Color-PVC-Cable-Flexible-Ideal-for-DIY-Electronics-Projects.html,,60227IEC05,,USD,,,"Multi - Color PVC Cable Flexible Ideal for DIYElectronicsProjects5000 Meters(MOQ)Ningbo Haoya Electric Co., Ltd.Ningbo Haoya Electric Co., Ltd.Diamond MemberAudited SupplierZhejiang, ChinaManufacturer/Factory & Trading CompanyView larger video & image","Ningbo Haoya Electric Co., Ltd.",https://nbhydqyxgs.en.made-in-china.com,,,Ningbo Haoya Electric Co.,"Zhejiang, China","Ningbo, Zhejiang, China",,2025-08-15T12:22:20.470231,
electronics,SmartElectronicsShenzhen Customised Multilayer Fr4 PCB & PCBA Manufacturing and Assembly PCB Circuit Board Manufacturer Custom PCB,https://smartbes.en.made-in-china.com/product/zGorhpYuJFVR/China-Smart-Electronics-Shenzhen-Customised-Multilayer-Fr4-PCB-PCBA-Manufacturing-and-Assembly-PCB-Circuit-Board-Manufacturer-Custom-PCB.html,8517799000,Custom,0.2,USD,5.0,,"SmartElectronicsShenzhen Customised Multilayer Fr4 PCB & PCBA Manufacturing and Assembly PCB Circuit Board Manufacturer Custom PCBUS$ 0.2-0.9/ Piece5 Pieces(MOQ)Shenzhen Smart Electronics Co., LtdShenzhen Smart Electronics Co., LtdDiamond MemberAudited SupplierSecured TradingGuangdong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Shenzhen Smart Electronics Co., Ltd",https://smartbes.en.made-in-china.com,,,Your Premier PCB & PCBA Manufacturing,"Guangdong, China","No. 403, Shangshuijing Complex Bldg, Jihua Rd.",,2025-08-15T12:22:26.540670,
electronics,OEM ODM 3.7V Prismatic Battery Cell Lipo Battery for ConsumerElectronics,https://dtpbattery.en.made-in-china.com/product/cTjYqoPJXIVX/China-OEM-ODM-3-7V-Prismatic-Battery-Cell-Lipo-Battery-for-Consumer-Electronics.html,,ISO9001,0.7,USD,2.0,,"CB certifiedvalid since 2024-07-26(contact issuer for current status)OEM ODM 3.7V Prismatic Battery Cell Lipo Battery for ConsumerElectronicsUS$ 0.7-1.5/ Piece2 Pieces(MOQ)Shenzhen Data Power Technology Ltd.Shenzhen Data Power Technology Ltd.Diamond MemberAudited SupplierGuangdong, ChinaManufacturer/Factory & Trading CompanyView larger video & image5(5.0)""Awesome Customer Service""Awesome Customer Service",Shenzhen Data Power Technology Ltd.,https://dtpbattery.en.made-in-china.com,5.0,5.0,Shenzhen Data Power Technology Ltd is a rich experiences of manufacturing battery company,"Guangdong, China","Room 905, K Lifang Plaza, Longfeng 3rd Road",,2025-08-15T12:22:33.778717,
electronics,CustomElectronicsComponent Module Fr4 Circuit Board Manufacturer OEM Design Motherboard SMT Assembly PCBA Printed PCB,https://gzkevis.en.made-in-china.com/product/nTHUgfkuRehr/China-Custom-Electronics-Component-Module-Fr4-Circuit-Board-Manufacturer-OEM-Design-Motherboard-SMT-Assembly-PCBA-Printed-PCB.html,,Electronic,0.1,USD,1.0,,"CE certifiedvalid since 2024-12-20(contact issuer for current status)CustomElectronicsComponent Module Fr4 Circuit Board Manufacturer OEM Design Motherboard SMT Assembly PCBA Printed PCBUS$ 0.1-1/ Piece1 Piece(MOQ)Guangzhou Kevis Electronic Technology Co., Ltd.Guangzhou Kevis Electronic Technology Co., Ltd.Diamond MemberAudited SupplierSecured TradingGuangdong, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Guangzhou Kevis Electronic Technology Co., Ltd.",https://gzkevis.en.made-in-china.com,,,Guangzhou Kevis Electronic Technology Co.,"Guangdong, China","Room 601-3, Building D No. 7 Caipin Road, Science City",,2025-08-15T12:22:40.334144,
electronics,Circuit Board Assembly PCBA HouseholdElectronicsfor Kitchen Appliance 165W 168W 24V 1A Power Supply,https://saqcnpcba.en.made-in-china.com/product/MUepNyIvrthc/China-Circuit-Board-Assembly-PCBA-Household-Electronics-for-Kitchen-Appliance-165W-168W-24V-1A-Power-Supply.html,8504401400,AC90,0.89,USD,100.0,,"Circuit Board Assembly PCBA HouseholdElectronicsfor Kitchen Appliance 165W 168W 24V 1A Power SupplyUS$ 0.89-1.99/ Piece100 Pieces(MOQ)Shen Zhen Saqcn Innovation Technology Co., Ltd.Shen Zhen Saqcn Innovation Technology Co., Ltd.Diamond MemberAudited SupplierGuangdong, ChinaManufacturer/Factory & Trading CompanyView larger video & image","Shen Zhen Saqcn Innovation Technology Co., Ltd.",https://saqcnpcba.en.made-in-china.com,,,Shenzhen SAQCN Innovation Technology Co.,"Guangdong, China","4th Floor, Building 4, Donglongxing Technology Park",,2025-08-15T12:22:46.851626,
electronics,OEM ServiceElectronicsPrinted Circuit Board PCB Double-Sided Multilayer PCB,https://haizhanni.en.made-in-china.com/product/PTfYxMQuqqWF/China-OEM-Service-Electronics-Printed-Circuit-Board-PCB-Double-Sided-Multilayer-PCB.html,,555,0.1,USD,10.0,,"OEM ServiceElectronicsPrinted Circuit Board PCB Double-Sided Multilayer PCBUS$ 0.1-10/ Piece10 Pieces(MOQ)Zhejiang Haizhanni Electronic Circuit Co., Ltd.Zhejiang Haizhanni Electronic Circuit Co., Ltd.Diamond MemberAudited SupplierSecured TradingZhejiang, ChinaEnjoy trading protection from Made-in-China.comView larger video & image","Zhejiang Haizhanni Electronic Circuit Co., Ltd.",https://haizhanni.en.made-in-china.com,,,Our company,"Zhejiang, China","Jinhai 1st Binhai 11th Intersection, Xinghai Street, Wenzhou Bay New Area",,2025-08-15T12:22:52.951308,
